protein_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Q9UGI9,0.43083984,-0.22390673,2.2741044,0.32651317,-0.37804258,-2.5994914,-0.3622567,0.85191095,0.7478936,-0.7329167,2.3683598,-1.0360513,0.9277806,-1.0553079,-0.20245057,-0.9427446,-0.6186637,0.16407916,-1.4214532,0.17674297,1.6077192,1.3773798,1.2260424,0.56225157,-0.42360678,1.8768847,-0.67110956,1.1856385,0.33077624,-0.8556711,-2.346265,0.21742114,-0.65573937,0.115131885,-0.06921257,0.38164595,2.9265063,1.1368531,2.834528,-0.23144855,-0.8951551,1.2991062,0.022278445,-0.22391704,0.82066447,0.9986825,0.47774017,-0.35881105,0.88801545,0.53741014,-0.26016152,1.0571235,0.46925268,1.1340551,1.2298484,0.81388617,1.5801626,-0.34426212,-1.3231871,0.010761833,0.8389636,-1.5037582,0.74705034,-0.15059203,2.1800334,-0.50530463,1.5020645,-0.04524168,1.3129385,0.21669589,0.8482181,-0.101929635,-1.8108042,-0.8426955,0.022140604,-0.5709068,1.0729741,0.84401184,0.2691921,1.8642795,-0.41151443,-0.5846983,1.363928,1.7179874,-0.2546357,1.6998887,0.59120035,-0.59139997,-0.21256828,1.2910779,-0.71522635,-0.22168559,-1.0155699,0.57942677,1.3450948,-0.4852965,-3.1430616,-2.267766,0.36259577,0.02845946,-3.216015,0.013293805,1.0317137,1.6609013,0.36804357,-0.5656,0.32490608,-2.3754365,-0.35593975,-1.1282552,0.23581867,-0.6562576,-0.084482886,0.42231688,0.16892289,-0.0672149,-1.0124742,0.97665435,0.10246533,0.04001355,-0.75387084,-0.6811357,0.6326966,-0.27999875,-0.020117275,-1.2804136,-0.9201493,0.46232638
Q9UGJ0,-0.039987415,0.041092396,1.6373333,0.4562423,-1.1719528,-2.4460971,-1.1090043,0.9668492,0.08396492,0.23446137,2.326339,-0.8038128,0.26709622,-1.5721678,-1.0380541,-1.6745307,-0.08083827,0.9863621,-1.5914367,0.15261254,0.84790057,0.49981108,1.5742905,0.88236415,-0.37897897,1.3294649,-1.6872159,-0.15941857,0.34263945,-1.175218,-2.9578464,1.2674323,-1.0316558,-0.687359,0.8850514,0.78942126,2.8665257,0.8885467,2.2712133,0.16807395,-0.57695675,1.4774312,-0.91193485,-0.39916927,1.0041072,0.7476793,-1.1193609,-0.30731583,0.22169474,1.5186068,-0.06426881,0.8247471,1.3471168,0.87981087,0.9455417,1.250762,0.66803396,-0.54355323,-0.84291244,1.1550113,0.61408025,-0.60821307,0.8890595,0.9478851,1.0138125,-0.5704665,1.6480178,0.056340415,1.0553551,-0.8204969,0.025124935,-0.06457002,-1.0941261,-1.6205995,-0.43982947,-0.6357373,0.8796161,1.3489234,-0.08225949,1.9746298,-0.8654106,-0.33511648,1.7175335,1.6624899,-0.13068658,0.89160293,1.3620632,0.4632801,0.50108427,1.423773,-0.5405509,-0.77631617,-1.0656805,0.3418107,1.4008316,-0.3453169,-2.6762824,-1.9195354,1.0823158,-0.26528507,-2.7625017,-0.081256196,0.7146888,1.6172206,1.2809476,-0.95770586,0.7401422,-1.8917441,-0.38332698,-1.6421049,0.36580092,-0.7618407,0.57542336,0.45781475,-0.5582479,-0.47878337,-0.50265574,1.1899853,0.47241393,1.7439884,-0.1136878,-1.2350968,0.4529634,-0.6673925,0.12853242,-1.2418933,-0.97835463,0.0320312
Q9Y478,0.055476997,-0.18087392,1.5079085,-0.50610405,0.17766818,-1.7370251,-0.7657447,0.57436347,0.9433634,-0.49133733,1.7462656,-0.45711637,0.2711305,-1.5710626,-0.26124796,-0.84967726,-0.5694283,0.3275402,-1.145614,0.5177215,1.1100045,0.27306244,1.7385477,-0.0020317633,-1.0308343,2.0136287,-0.5207644,0.563811,1.0686457,-1.2409161,-2.5588882,0.43052456,-1.4580746,0.2542248,-0.017680408,1.7156553,2.8973804,1.8028587,2.9436812,-0.68886495,0.12860985,1.3386714,-0.31913963,-0.7530124,1.4420394,1.2216806,0.806024,-1.8678281,0.06858723,0.150985,0.46427038,0.7638704,1.2177048,1.7643014,2.1522477,0.8839376,1.5154464,-0.28120446,-0.89427817,-1.0845902,0.6624669,-1.2396309,1.5595785,1.0812176,1.2355835,0.54645485,2.392336,0.6302748,0.28398815,-0.2044943,0.91250885,-0.17875494,-1.150847,-0.17629224,-0.3664377,0.58395356,0.81188184,0.80832696,0.49574953,2.1461926,0.1282074,-0.37850213,1.260812,1.0305663,0.20249438,0.60503966,1.2946334,-0.56454504,0.45492205,0.3531186,-0.6460549,-0.7677469,-0.6970853,-0.37474412,1.3136307,-0.20695788,-3.2400167,-2.2686012,1.116192,-0.7002847,-2.5403452,0.9203688,1.0931511,1.6020708,1.6388166,-0.3371179,0.24383186,-2.873167,0.0017145723,-1.3207769,-0.30490738,0.5422618,-0.23214722,-0.13618034,0.5027054,-0.17487548,-0.3611189,0.94435245,0.9767374,1.398848,0.16203955,0.128608,0.38431373,-0.026471186,0.3303308,-1.5812709,-0.1389448,0.2109414
O00418,0.30752793,0.3201487,1.7103511,0.8007834,-1.5084499,-2.466045,0.6504351,1.1454593,0.35224432,-0.19286212,2.1691544,-0.24233562,1.1594788,-0.86606616,0.43986025,-0.76022583,-0.49557716,0.9846366,-1.1693966,-0.50946707,0.82743806,1.7482573,0.71706396,0.061239928,-0.07286954,0.6423637,-0.58498853,0.68801576,1.1253066,-0.42180893,-2.8377943,0.9568866,-0.11977017,-1.0409104,-0.5832344,0.84235644,3.5491376,1.4976141,2.4515314,-1.0197986,-0.03464069,1.5304359,0.29921356,-0.418981,0.9952253,1.4968567,-1.4518889,-1.4015257,1.2139252,0.9810374,0.62402016,0.98515505,0.37848732,0.54663014,1.6881187,0.58863056,0.9091587,-0.6284078,-0.96453947,-0.36071417,0.4843252,-1.1525171,-0.076130874,0.2031301,1.1014736,-0.82163256,0.8731713,0.15608442,0.8046824,-0.44947383,0.8299827,1.387271,-1.9188437,-0.22962755,0.036160856,-0.049694672,1.0606024,1.1662557,0.4920519,1.9115227,-0.15997705,-0.108635604,1.3631499,1.381244,0.31600335,1.125502,1.7580187,-0.74685293,0.75660926,1.488541,-1.1933572,-0.03973429,-0.95508766,0.4255945,1.5490253,0.6467672,-2.4443436,-2.2016697,0.9291872,0.02722144,-2.2493505,1.018093,1.8837417,0.9152084,0.28106135,-0.47829467,1.0208745,-1.1758596,-0.5848159,-0.5514431,1.2308406,0.40815327,-0.5819376,1.3059628,0.23676097,0.06495095,-0.31117767,1.3096036,0.18324047,1.3156536,0.4044205,-0.5154613,0.70766175,-1.0652891,0.82252496,-1.4492872,-0.9464094,0.17676884
O00444,0.50188214,-0.18388337,1.026989,-0.09804393,-0.44318858,-1.5395596,-1.2165874,0.7297496,0.8806797,0.60238534,1.9169533,-1.2462927,0.055342197,-0.963041,-0.849455,-1.4601109,-0.7595663,0.6671989,-1.4149714,-0.66073745,1.0223236,0.8160338,1.659689,0.82523763,-0.8009357,1.6410939,-0.6705373,0.4096303,0.85988665,-0.6229708,-2.6099339,0.89108324,-1.3179941,0.18227506,-0.52737385,0.4874468,3.0256414,1.7901366,3.3190496,-0.38828236,-0.5248249,0.8800625,-0.5171056,-1.0690657,0.7250226,0.42090198,-0.32560635,-0.6612481,-0.16297986,0.7604468,-0.5683835,-0.24459116,0.89940166,1.6319507,1.212362,0.81797826,0.986323,-1.2543957,-1.3212997,0.3267512,1.0307631,-0.7869754,0.67676,0.489956,1.7670246,-0.27493817,0.73759043,-0.14689569,0.3649331,-1.0764365,0.20186266,0.5356082,-1.035498,-0.37179464,-0.8088392,-0.83994585,0.32882607,2.0959475,-0.11524283,2.4603996,-1.3382809,-0.37384528,0.5662777,0.2915372,-0.37228766,0.67514575,1.7042532,-0.15652657,0.76595664,1.6722656,-0.572464,-0.8257849,-1.3174276,-0.3528627,1.322247,-0.8597262,-2.8339763,-2.3243496,0.17286423,0.5120332,-2.5556405,0.2101872,0.11561507,0.99564517,0.13392995,-0.8596414,-0.35418355,-2.0326996,-0.5612079,-0.52164865,-0.27335006,-0.766194,0.73269427,0.8755989,-0.40111765,0.49696487,-1.313159,1.8529083,0.99644655,0.92783207,-0.24743497,-1.1209384,-0.2049819,0.6049806,0.16937885,-1.6791883,-0.7323955,0.27449775
O43781,0.13861896,0.29992086,0.6649826,0.3371007,-1.0635525,-1.6869502,-0.6761243,0.38607135,0.34777373,0.45542896,1.3980062,-0.6212171,0.4943642,-0.9106853,-0.09741335,-0.63781905,-1.1889923,0.85783285,-1.8612674,-0.08558851,1.128591,1.3970848,1.3323848,1.104213,-0.73331696,1.1204944,-1.1444241,0.060940865,0.64645654,-0.5182287,-3.3564074,0.15890515,-0.8780163,-0.73284644,0.07794224,1.1228583,2.8397608,0.9396063,3.0947132,0.09990895,-0.59867144,1.0292621,-0.102528416,-0.46361268,0.051849972,1.6403401,-0.85547316,-1.0899988,0.3628997,0.13668849,0.6144887,0.3900866,1.4436098,0.73388106,1.1369668,1.6900213,0.8888456,-0.637395,-1.3091325,0.27484077,0.3930097,-0.68476814,0.479607,1.2188551,1.4495552,-0.73438215,1.6146994,0.07818631,0.78533006,-1.0901648,0.4155985,0.68311644,-1.83477,-0.57101953,-0.76890975,-0.64105725,0.09511433,1.4055148,0.46046448,2.389473,0.20961858,-0.40163368,1.612091,1.8436698,0.0996563,0.9400377,1.2728509,-0.010717761,0.85622805,0.8512481,-0.20767179,-0.4081613,-0.7924282,0.56056964,1.9972398,-0.6712962,-3.2420669,-2.182346,0.88000673,-0.81920666,-2.262421,0.39160597,1.2456279,1.5858653,0.018020924,-0.77133095,1.3919363,-1.7676702,-0.42368886,-1.4571893,0.64891326,-0.597718,0.17482397,1.1047013,-0.041736905,-0.1031444,-0.82084453,1.7272304,0.96789163,1.4369832,-0.08889002,-0.54356694,0.168753,0.32703865,0.15135728,-2.0581849,-0.98329103,-0.5470778
P53667,0.3625198,0.8307294,0.86545116,-0.4177905,-0.65141475,-1.1522839,-0.47774702,0.4109762,0.4681657,0.7696422,1.8009559,-1.6938255,0.015990388,-0.1992803,-0.96328795,-0.8980381,-0.9248101,-0.028483612,-1.8132386,-0.79015267,1.2234353,1.2374126,2.086026,1.3863094,-0.44639304,1.4973997,-0.53908443,0.55751026,0.479019,-0.37306568,-3.010011,0.36254472,-1.4287215,-0.64226896,-0.4397996,0.14542563,2.6135795,1.954908,2.8963206,-0.6381419,-0.89053947,0.53485763,-0.9153402,-1.0560845,0.5951621,1.3473715,-0.69722015,-0.26159257,0.0045497133,0.9431434,-1.3613002,0.73835677,1.1462547,0.85401654,1.1125784,1.1318481,1.723232,-0.41138333,-1.1534473,0.18490195,0.30192402,-0.60701954,0.5662971,0.19085492,2.25103,-0.4166508,0.8985151,-0.7080668,0.10077004,-1.0291904,0.2162916,0.9212218,-1.0936877,-0.4183513,-1.0855571,-0.8781539,0.38158676,2.2544477,-0.4103735,2.1787007,-0.29265076,-0.06997814,0.109306276,1.1256696,-0.302545,0.87626636,1.3279884,-0.48551857,0.4749276,1.2617891,-0.5695014,-1.181341,-0.6883874,-0.24551672,0.9896373,-1.0373381,-3.086346,-1.679719,-0.27322793,0.24211994,-2.6650183,0.05333019,0.10580343,2.2736073,0.545408,-1.2329228,0.18338925,-2.0588632,-0.8812699,-1.2043216,-0.2126397,-1.5090066,0.23798935,0.54446805,-0.56796503,0.8801037,-0.99465567,2.4074228,0.9114577,0.9711685,-0.07999298,-1.041783,0.052378036,0.779863,-0.04500124,-1.698156,-1.5027726,-0.056503776
Q07912,0.058251422,-0.51807153,1.1602666,0.005327249,-0.50671375,-1.7362595,-1.0575608,0.067290775,0.55980515,0.30668795,1.7899152,0.010828495,0.7435699,-1.7934035,0.051402465,-1.4596099,-0.67222935,0.6834305,-1.3806068,-1.1273375,0.11052902,1.0812851,1.2862295,0.766271,-0.35591242,1.7948661,-0.13011825,0.5717902,1.0301777,-1.4467409,-2.7465742,0.48609483,-0.9018863,-0.015009252,-0.743935,1.2363405,3.0594478,1.3618464,3.5222938,-0.21753582,0.29849082,0.73543006,-0.67984045,-0.60920936,0.8465659,0.9389979,0.05853742,-1.4995174,0.3097517,0.5339701,0.6709654,0.5185471,1.0438803,1.4378372,0.8231873,1.0540184,0.62824935,-1.4060022,-1.0323547,0.7120004,1.4419999,-0.5658374,0.91231513,1.8672701,1.1512339,-0.38789004,1.4465848,0.27797252,0.62272954,-1.2174968,0.73892653,0.3020717,-1.0813975,-0.45992345,-0.36160713,-0.1332331,0.2128682,1.731157,0.8247321,2.570767,-0.81713593,-0.29998404,1.3264079,0.8870958,-0.53718984,1.2416226,1.1661386,-0.38065642,0.58601856,0.9047539,-1.014218,0.06859933,-0.42652997,0.12737197,0.942866,-0.3728686,-2.5637841,-2.8727694,0.99880654,-0.41226473,-2.0621343,0.4973035,1.1220204,1.1733335,0.1960969,-0.9938957,0.3446768,-2.294375,0.5375329,0.004927921,0.25357926,0.32285702,0.6748375,1.2442088,-0.6000518,-0.3169247,-1.6438352,1.1528924,0.82576346,1.5255736,-0.15545978,-0.76690274,0.13867745,0.545444,-0.01314568,-2.0430408,-0.687538,-0.31358713
Q9HBH9,0.14387326,0.099871725,0.33427575,-0.44242215,-0.13151337,-1.0667877,-0.046391934,0.45171466,0.7934476,0.875268,1.9120466,-0.6784838,1.1204723,-0.8653331,0.3790789,-0.49354145,-0.6772696,0.23014583,-1.7663096,0.63270646,0.37816277,0.85586625,-0.28624246,0.3116359,-1.1635615,0.19048154,-1.561037,-0.75187093,1.2184587,-0.19010764,-2.8487535,0.93851274,-0.93321604,-0.85401994,0.37434998,1.9750915,3.0116806,1.934782,2.5830407,-0.32577327,0.44820625,0.7011019,0.8351168,-0.50004435,0.5943699,1.1165018,-0.8837816,-1.9058572,1.0144811,0.7978102,1.0920224,1.4747312,1.4957356,-0.8190041,1.3318534,1.4923158,1.6961868,0.26611757,-0.15591441,-0.49263522,0.05714246,-1.0703079,-0.28698182,0.8924536,1.6952106,-0.5039428,2.0219274,-0.06850046,-0.01771187,-0.46272317,0.7201262,1.1186736,-1.4042553,0.39289016,-0.028219767,-1.1639873,0.86860704,1.2681224,1.1582338,3.2096791,0.7211845,-1.1341345,0.38791972,1.7439604,0.41248968,1.2188754,1.7967179,0.18272929,1.180017,0.8310191,-0.2901343,-0.30924958,-1.1109587,-0.054974772,0.9534808,0.110605836,-2.9756823,-2.1774962,-0.26313815,-0.87940085,-1.4170213,0.6268297,0.573762,1.0987991,0.833923,-0.16471775,1.0112748,-2.1287858,-0.23158431,-0.39720225,0.99229527,1.1685824,0.28464946,0.26627377,-0.4331854,-0.6451832,-1.5846077,1.5945495,0.5060933,2.1383705,0.5775686,-0.1892674,0.20265865,-0.01793398,0.56458265,-0.21437745,-0.21984375,0.44627178
Q9BWU1,0.03260275,0.3875307,0.5035399,0.16783607,-0.28974044,-0.89907426,0.36941755,-0.22825651,0.4238341,-0.057976633,1.6892397,-0.96725345,1.1702995,-1.5992429,0.8067474,-0.5125323,-0.54545,-0.16563189,-1.0859388,-0.13521507,-0.30541927,1.5977024,0.5092769,0.8121796,-0.76977867,1.6192999,-0.08186629,0.04632909,1.4535165,-0.3968555,-2.919371,0.72013307,-1.5455467,-0.6796721,-0.58773184,1.3431957,3.0214558,2.2174704,2.7622757,-1.3734657,0.6808692,0.5709437,0.69759643,-0.16109297,1.1866442,1.1022925,-0.79690945,-2.320735,0.9691961,0.23913407,1.5992074,0.47991866,1.4732693,0.47032917,1.1489135,0.61807823,1.7080934,-0.37148666,-1.0381855,-1.2123917,0.17114457,-1.3082958,0.6097031,0.74973565,1.2951217,-0.6616506,1.6886672,-0.26105815,0.4966337,-0.7203635,1.2801276,0.96917254,-2.2892241,1.0150375,-0.7159873,0.503038,0.91811347,1.4929988,0.8354054,3.32054,0.21411559,-0.22640742,0.6336361,1.0500077,0.114505306,0.84632015,1.326014,-0.14330904,1.0516047,0.61278933,-0.7741716,-0.49187854,-0.82392323,-0.11226947,1.2171602,-0.020631624,-2.773734,-1.4411986,0.47422862,-0.6414612,-1.211038,0.39489284,0.81742305,1.7281513,1.3150116,-0.48977602,1.2537094,-2.0991971,-0.24310543,-0.51420015,1.6080438,0.93895763,0.19864047,0.5149507,0.22664425,-0.2549766,-1.1442896,1.231793,0.80250055,1.869744,1.0802741,0.17988996,0.31764656,0.22300872,0.8910202,-2.1777742,-0.8793131,0.05473555
P11802,-1.0950036,0.6633804,0.7110652,-0.71299267,-0.761183,-1.1789502,-0.4252881,0.34937403,-0.074959286,0.58420753,2.434494,-0.059963472,0.35038358,-1.3520961,-0.025064787,-1.695703,-0.4047848,0.5874079,-1.4428594,-0.496209,-0.6547646,0.016712636,0.7627305,0.77680165,-0.7779856,1.2054168,-0.712469,-0.16406903,0.7182256,-0.8436961,-3.2157056,0.8573442,-1.889961,-1.2833884,0.68965834,1.6849266,1.9522434,1.7531383,2.2138138,-1.179735,0.26662064,1.4810618,-1.2797225,-0.30011046,1.7839457,0.8737092,-1.1312115,-1.3793573,0.8397771,1.274238,0.8170079,1.0096115,1.6864827,0.011880054,1.3255098,1.2201464,0.6552766,0.11305426,-0.0933714,0.55456275,-0.00829369,-0.17544731,0.39088574,1.4181734,0.81579554,0.10586118,1.492705,0.10463169,0.45833784,-1.2505504,0.365214,0.066804156,-0.7555855,-1.1471517,-0.45651257,0.10695224,1.3724647,1.4592986,0.76716244,2.5929768,0.08483658,-0.4475875,1.4016716,1.9844986,-0.14317495,-0.12558176,1.9489361,-0.10027668,1.1115699,-0.15690905,-0.5068697,-0.8470519,-0.61523974,-0.089551,0.98548144,-0.14102681,-2.8589664,-1.7896558,0.8996402,-1.0428171,-2.3105967,0.3027596,0.72387564,2.3326848,1.8302605,-0.40088204,0.89735526,-2.6873488,-0.20120284,-1.0957831,1.1002954,0.31671363,0.31511518,0.481907,-0.8509325,-0.27299324,-0.7395978,1.0100653,0.9962791,2.512229,0.58009857,0.034994304,0.77782196,-0.04976944,0.041696526,-1.3681245,-0.58446527,-0.7717831
Q00534,0.6087553,0.20493338,1.4611684,0.5547813,-1.0907738,-2.1155927,-0.29563057,1.793849,0.47801533,-0.35989544,1.9598724,-1.0087043,0.41403016,-0.52471477,0.43793663,-1.3920738,-0.7116474,1.3257987,-1.3944802,0.40337443,0.95456266,0.5460436,0.3838112,-0.10918133,-1.1642102,0.68956375,-1.3428864,0.095265254,1.0080237,0.16273583,-2.93329,1.7383734,-0.6842171,-0.65612566,0.2293861,0.6774529,3.2465792,1.9762985,2.0892372,-0.7573333,-0.44393185,2.019778,0.58558625,-0.18585813,0.8593609,0.41405466,-1.4021375,-1.2211034,1.1793098,1.1298164,0.75766474,-0.09070638,0.9219794,1.0171027,2.2742314,1.1532656,0.751501,-0.59296924,-1.2725325,-0.35271496,0.25992894,-1.3161063,-0.037853576,-0.17762643,1.087616,-0.33519828,0.8894216,0.054233458,0.76950186,-0.6836165,0.37952727,1.0400988,-1.8273103,-0.6618216,-0.013861321,-0.19285744,1.4018607,0.9505932,0.062459346,1.9899304,-0.5330675,-0.6378946,1.7329423,0.5879688,0.25303423,0.0852114,2.4213862,0.23133582,1.0346094,1.6111717,-0.7225982,-0.5266577,-2.0969865,0.10413568,2.1783843,0.55663234,-2.979919,-2.005911,0.8617867,-0.1504264,-2.4403646,0.49145293,1.488682,0.5649024,0.5271141,0.017617835,0.8042419,-1.578637,-1.0666528,-0.9063198,1.1281167,0.44180045,0.08583995,1.0406297,0.37550163,0.20776351,-0.7046138,1.2696613,0.90772676,1.8219256,0.5904315,-0.6173363,0.7403847,-1.002981,1.22491,-1.0380774,-0.2304856,0.5919616
Q02156,0.3988178,0.36599207,-0.4020212,-0.02779427,0.13218114,-1.1452686,-1.0749193,0.6791743,1.0035206,1.0457116,1.4366435,-1.7859482,0.7163417,-1.2221558,-0.48733556,-0.26589736,-0.38331336,0.9968391,-1.1637923,0.9015454,1.3819588,1.0339051,1.6679938,1.4789422,-0.92830485,1.0970839,-1.2843479,-0.804744,0.8459957,0.06343319,-3.1164033,0.736527,-1.0346091,0.0663615,-0.26850498,0.9398797,2.8862011,1.8237431,2.8276439,-0.68037647,-0.60571873,0.5606852,0.11610329,-0.9549565,0.008680357,0.87656265,-0.8594508,-0.9275859,-0.19875439,0.5782447,-0.08822607,-0.18532535,1.8877058,1.3210948,1.2471153,1.3350548,1.3989406,-0.09711523,-1.5564668,-0.5321143,-0.26525912,-0.3980749,1.0087395,-0.42999676,2.086899,-0.6273922,1.6323973,-0.49925402,0.7631093,-0.67757773,0.1345632,0.9298199,-1.2089409,0.4009508,-1.7385918,-0.8023151,0.10920542,1.8860823,-0.63550764,2.9131954,-0.37304202,-0.26487043,-0.07263249,0.9539634,0.64607084,0.7918935,1.5648254,-0.08133532,0.5445709,1.2184734,-0.012783509,-1.355276,-1.4140273,-0.36805192,1.8650702,-0.90709054,-3.0042782,-1.164266,0.63601685,-0.5935104,-2.083365,-0.59614563,-0.054224666,1.0250416,0.38975158,-0.9390089,0.39478162,-1.196203,-1.0428243,-1.575543,0.13987517,-0.7830805,0.27418467,0.57475877,-0.51646775,-0.37736702,-0.895529,1.7304899,0.7912037,1.7832701,-0.29174307,-1.1950248,-0.28553343,-0.17907467,0.5623294,-1.5640514,-0.8493188,0.68108064
O00329,0.26923934,0.1251592,1.0412899,-0.014146326,-0.123006865,-2.2204065,-0.74063444,1.3286614,0.37385112,0.14275445,2.456271,-1.3288946,1.0769365,-1.6643989,-0.01849138,-1.580655,-0.5089923,0.6046271,-1.4721377,-0.0020891868,1.0648192,0.70374465,1.0576519,0.631223,-0.78530085,1.4460237,-0.97813743,0.4977858,1.3214285,-0.039339975,-3.0297325,1.2642838,-1.5163045,0.122266024,-0.1436576,0.42723238,2.699584,1.8410969,2.6265233,-0.4250511,0.33467934,0.9114735,0.35124785,-0.03479781,0.29902136,0.6062224,-0.5093774,-1.1141168,0.96161354,0.2696043,0.4627244,-0.4248921,1.089893,1.3508809,1.6351459,0.8034438,1.2176219,-0.8155247,-1.5188521,-0.21425709,0.9057587,-1.2628778,0.75431496,-0.3550196,1.9621097,-0.95315117,1.337985,-0.03738772,1.1185913,-1.1280407,0.28626537,0.091686964,-2.0318756,-0.6158036,-0.8463467,-0.9493425,1.0561452,0.7227092,0.2353394,2.8239563,-0.98683053,-0.7753726,0.83327377,1.3376853,0.46065927,1.4040445,1.5680568,0.41618985,1.0085021,1.3691913,-0.40580103,-0.6838711,-1.3710312,0.6144162,1.3916565,-0.71479535,-3.1879864,-2.1162715,0.37796226,0.0046491995,-2.749105,-0.1218182,0.9936724,1.1808187,0.4651205,-1.0527604,0.44552544,-2.8215652,-0.43058217,-1.0041777,0.75264937,-0.4984832,0.9317135,0.65555716,-0.02342503,0.3272655,-1.470619,1.9733311,0.9136652,0.7257101,-0.6509023,-0.8153711,0.4325869,-0.026609,-0.09882106,-1.7728477,-0.71392816,0.4165759
P42338,0.11862768,-0.1649153,0.9430622,-0.77686155,-0.42033353,-1.3872285,-0.350886,0.57889825,0.22052361,0.5387086,2.0789435,-1.1917936,0.3876982,-0.8042124,-0.6779227,-1.087649,-0.2968204,0.019586755,-1.2245822,-0.5525392,1.1914992,0.905552,0.9111015,0.11061783,-0.6170114,0.5248147,-1.1942427,-0.19580941,1.0150739,-0.7620657,-2.7841158,0.8158355,-1.4402994,-0.13608049,0.26456854,1.4945699,3.436331,2.26788,2.6137323,-0.6043302,0.9745779,0.25225788,0.22898987,-0.4541616,0.82083976,1.2296867,-0.29570407,-1.7409854,0.5526098,0.51359266,-0.4053666,0.9722115,0.8812337,0.47162354,2.3982399,0.4257329,1.492737,-0.35995755,-0.6251517,-0.68276805,1.1945497,-1.6035194,0.7895329,0.3840856,1.7497102,-0.33522686,1.2195812,0.11835047,-0.3245361,-1.3288664,0.79824275,0.40000898,-1.5494269,0.07797496,-0.5767047,-1.0325729,0.52054936,0.63767815,0.6513714,2.55893,0.06710429,-0.4066511,0.20235242,1.6767513,0.5449341,1.6257254,1.8854239,-0.15540576,1.2619078,1.1958117,-0.72530997,-0.45533967,-0.7848121,0.13873954,1.1472567,0.2614702,-3.301728,-1.9952681,-0.7881733,0.36198795,-1.9512973,1.1639054,0.8436615,1.3929328,1.0444531,-0.7471634,0.16595337,-2.4313262,-0.32406324,-0.9893473,-0.33628225,0.12954164,0.5174351,-0.18694088,-0.33429623,0.7628286,-0.6824809,2.4940157,0.33664754,1.090884,0.20012604,-0.14356217,-0.45599702,0.2400024,0.18048508,-0.9072674,-0.33535454,1.2121209
P48736,-0.12973113,-0.15580752,1.3372201,-0.11069469,0.45984566,-2.2341852,-0.55803055,1.0700493,-0.04272748,0.60321766,2.981445,-0.7061927,0.7016882,-1.2227527,0.10567995,-1.6578699,-0.020329896,0.44824836,-1.7764238,0.055914804,1.1196246,1.0402174,0.7698473,0.28457165,-0.7229675,0.87153906,-1.2393023,0.9677043,-0.19353268,-0.85248685,-2.394976,0.28614593,-0.75100034,0.48530608,-0.20524329,0.37381792,2.7495792,1.2128454,2.9327817,0.33246523,0.21175273,0.60574675,0.13916346,-0.40374807,-0.28378215,1.2894949,0.60095185,-0.37421247,0.9406145,0.49392894,-0.14341201,0.96898156,1.1775681,0.81563205,2.0554843,0.9334421,1.1806017,-0.9235162,-0.76587427,0.79721445,1.6131591,-1.4110807,0.5018877,0.39428142,2.267732,-0.7570767,1.6572247,0.6442603,0.162014,-0.82999605,0.5964324,0.10259016,-0.9706452,-1.2008817,-0.15024924,-1.2329692,0.94291985,0.4306076,0.091375336,2.4451046,-0.06591592,-0.7497275,0.16556393,2.0102756,-0.21250933,2.01284,1.5534033,0.085358664,0.375937,1.1406386,-0.43999663,-0.43846807,-1.1264958,0.33979276,1.0924512,-0.57022387,-3.574585,-3.0121992,-0.20548032,-0.27837512,-2.8444142,-0.42950895,1.8412164,1.4167706,-0.015386432,-0.99148184,0.42103747,-2.501054,0.55150276,-1.0434549,-0.25080863,-0.06000635,0.96283215,0.068904564,-0.52528715,0.23706172,-2.05669,2.139515,0.10920223,0.13230756,-1.3195661,-0.36766034,0.76323265,0.19520906,-0.5107038,-0.75224626,0.044102043,0.8832746
